,"Consumer Price Index for All Urban Consumers (CPI-U): U.S. city average, by expenditure category, January 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[1982-84=100, unless otherwise noted]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indent Level,Expenditure category,"Relative
importance
Dec.
2023",Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Unadjusted percent change,Unadjusted percent change,Unadjusted percent change,Unadjusted percent change,Seasonally adjusted percent change,Seasonally adjusted percent change,Seasonally adjusted percent change,One Month,One Month,One Month,One Month,Twelve Month,Twelve Month,Twelve Month,Twelve Month
,,,"Jan.
6,Haircuts and other personal care services(4)(5),0.629,196.910,198.188,198.486,199.110,199.432,200.148,201.295,202.123,202.132,203.012,203.676,203.847,205.207,196.910,198.188,198.486,199.110,199.432,200.148,201.295,202.123,202.132,203.012,203.676,203.847,205.207,4.2,0.3,0.1,0.7,0.3,0.1,0.7,0.004,0.16,L-Nov. 2022,1.4,0.026,0.83,L-Oct. 2023,5.0
5,Miscellaneous personal services(4),0.898,505.919,512.826,516.389,528.701,532.363,533.084,530.282,535.122,540.990,541.691,543.156,543.850,550.139,505.919,512.826,516.389,528.701,532.363,533.084,530.282,535.122,540.990,541.691,543.156,543.850,550.139,8.7,0.3,0.1,1.2,0.3,0.1,1.2,0.010,0.18,L-Apr. 2023,2.4,0.073,0.74,L-Mar. 1987,9.2
6,Legal services(4)(9),,405.211,409.390,410.273,,428.416,,424.823,,456.146,,,,,405.211,409.390,410.273,,428.416,,424.823,,456.146,,,,,,,,,,,,,,,,,,,
6,Funeral expenses(4)(9),0.158,371.990,372.592,374.628,375.691,377.241,377.563,380.987,382.302,382.422,383.029,385.609,387.561,389.304,371.990,372.592,374.628,375.691,377.241,377.563,380.987,382.302,382.422,383.029,385.609,387.561,389.304,4.7,0.7,0.5,0.4,0.7,0.5,0.4,0.001,0.23,S-Oct. 2023,0.2,0.008,1.13,–,–
6,Laundry and dry cleaning services(4)(5),0.155,212.302,214.178,214.712,215.774,217.996,217.129,217.470,218.748,219.015,219.691,221.196,222.115,223.674,212.302,214.178,214.712,215.774,217.996,217.129,217.470,218.748,219.015,219.691,221.196,222.115,223.674,5.4,0.7,0.4,0.7,0.7,0.4,0.7,0.001,0.21,L-Nov. 2023,0.7,0.008,0.91,L-Oct. 2023,6.2
6,Apparel services other than laundry and dry cleaning(4)(5),0.025,250.111,252.248,253.261,253.779,258.529,261.808,263.008,262.941,260.416,258.581,260.019,260.292,264.242,250.111,252.248,253.261,253.779,258.529,261.808,263.008,262.941,260.416,258.581,260.019,260.292,264.242,5.6,0.6,0.1,1.5,0.6,0.1,1.5,0.000,0.46,L-May 2023,1.9,0.001,2.15,L-Nov. 2023,6.4
6,Financial services(4)(9),0.226,395.285,406.441,413.620,430.464,432.798,439.647,425.897,417.501,417.947,419.081,418.684,417.974,427.966,395.285,406.441,413.620,430.464,432.798,439.647,425.897,417.501,417.947,419.081,418.684,417.974,427.966,8.3,-0.1,-0.2,2.4,-0.1,-0.2,2.4,0.005,0.44,L-Apr. 2023,4.1,0.016,1.63,S-Nov. 2023,5.4
7,Checking account and other bank services(4)(5)(6),,175.910,175.401,175.492,175.492,175.492,177.761,177.761,176.403,182.067,182.067,182.067,183.605,183.605,175.910,175.401,175.492,175.492,175.492,177.761,177.761,176.403,182.067,182.067,182.067,183.605,183.605,4.4,0.0,0.8,0.0,0.0,0.8,0.0,,0.07,S-Nov. 2023,0.0,,1.94,S-Nov. 2023,3.8
7,Tax return preparation and other accounting fees(4)(5)(6),,297.179,309.021,316.313,336.575,338.925,345.068,329.063,321.310,,322.777,322.395,,330.392,297.179,309.021,316.313,336.575,338.925,345.068,329.063,321.310,,322.777,322.395,,330.392,11.2,-0.1,,,-0.1,,,,1.31,–,–,,3.20,L-Jul. 2023,14.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Special aggregate indexes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,All items less food,86.445,296.105,297.808,298.906,300.552,301.327,302.406,302.932,304.376,305.162,304.877,304.249,303.866,305.500,297.391,298.555,298.776,300.238,300.516,301.171,301.796,303.466,304.638,304.778,305.262,305.985,306.882,3.2,-0.2,-0.1,0.5,0.2,0.2,0.3,0.253,0.04,L-Sep. 2023,0.4,2.743,0.11,S-Nov. 2023,3.2
1,All items less shelter,63.809,274.976,276.174,276.610,278.101,278.336,279.002,279.181,280.663,280.869,280.313,278.876,277.848,279.224,276.476,277.052,276.618,277.715,277.390,277.672,277.839,279.501,280.192,280.023,280.042,280.431,280.799,1.5,-0.5,-0.4,0.5,0.0,0.1,0.1,0.084,0.05,–,–,1.009,0.12,S-Nov. 2023,1.4
1,All items less food and shelter,50.254,264.101,265.242,265.706,267.358,267.496,268.236,268.245,269.913,270.034,269.140,267.522,266.227,267.478,265.810,266.276,265.680,266.989,266.443,266.673,266.740,268.583,269.289,268.880,268.783,269.108,269.287,1.3,-0.6,-0.5,0.5,0.0,0.1,0.1,0.034,0.06,–,–,0.661,0.14,S-Nov. 2023,1.0
1,"All items less food, shelter, and energy",43.599,264.519,266.085,267.003,268.292,268.970,269.235,269.102,269.642,269.536,269.858,269.409,269.032,270.329,265.447,266.177,266.633,267.845,268.446,268.516,268.602,268.971,269.302,269.741,270.282,270.746,271.296,2.2,-0.2,-0.1,0.5,0.2,0.2,0.2,0.089,0.05,–,–,0.983,0.14,–,–
1,"All items less food, shelter, energy, and used cars and trucks",41.587,268.746,270.667,271.501,272.145,272.328,272.397,272.288,273.124,274.002,274.583,273.983,273.566,275.444,269.341,270.369,270.958,271.730,271.832,272.013,272.364,273.083,273.745,274.287,274.642,275.043,276.138,2.5,-0.2,-0.2,0.7,0.1,0.1,0.4,0.166,0.06,L-Feb. 2023,0.4,1.053,0.15,–,–
1,All items less medical care,91.996,287.019,288.849,289.965,291.585,292.373,293.396,294.037,295.367,296.147,295.963,295.225,294.829,296.402,288.274,289.572,289.894,291.229,291.556,292.225,292.917,294.525,295.637,295.830,296.222,296.874,297.745,3.3,-0.2,-0.1,0.5,0.1,0.2,0.3,0.270,0.04,L-Sep. 2023,0.4,3.005,0.11,S-Jun. 2023,3.2
1,All items less energy,93.345,303.612,305.570,306.869,308.189,309.312,310.054,310.611,311.293,311.990,312.616,312.732,313.024,314.764,304.321,305.685,306.580,307.818,308.867,309.454,310.142,310.861,311.793,312.566,313.468,314.300,315.531,3.7,0.0,0.1,0.6,0.3,0.3,0.4,0.365,0.04,L-Apr. 2023,0.4,3.413,0.11,S-May 2021,3.5
1,Commodities,35.985,220.468,221.731,222.457,224.216,224.515,224.764,224.698,226.161,225.866,224.696,222.008,220.324,220.683,222.350,222.914,222.467,223.557,223.277,223.428,223.151,224.791,225.059,224.290,223.318,223.253,222.589,0.1,-1.2,-0.8,0.2,-0.4,0.0,-0.3,-0.108,0.06,S-Nov. 2023,-0.4,0.035,0.13,S-Nov. 2023,0.0
2,"Commodities less food, energy, and used cars and trucks",16.879,163.174,164.512,165.102,165.056,165.049,164.853,164.254,164.620,164.988,164.879,163.154,162.267,163.295,163.551,164.129,164.631,164.722,164.754,164.734,164.470,164.523,164.502,164.545,163.816,163.559,163.683,0.1,-1.0,-0.5,0.6,-0.4,-0.2,0.1,0.013,0.09,L-Apr. 2023,0.1,0.006,0.23,S-Nov. 2020,0.1
2,Commodities less food,22.430,178.367,179.508,180.326,182.309,182.475,182.692,182.317,183.968,183.416,181.643,178.456,176.282,176.114,180.568,180.948,180.288,181.623,181.058,181.088,180.553,182.362,182.514,181.264,179.880,179.595,178.401,-1.3,-1.8,-1.2,-0.1,-0.8,-0.2,-0.7,-0.151,0.07,S-Nov. 2023,-0.8,-0.313,0.17,S-Nov. 2023,-1.7
2,Commodities less food and beverages,21.576,174.751,175.907,176.732,178.713,178.852,179.065,178.686,180.354,179.759,177.943,174.724,172.516,172.324,176.975,177.370,176.694,178.023,177.422,177.448,176.893,178.729,178.845,177.558,176.161,175.864,174.641,-1.4,-1.8,-1.3,-0.1,-0.8,-0.2,-0.7,-0.152,0.08,S-Nov. 2023,-0.8,-0.332,0.17,S-Nov. 2023,-1.8
1,Services,64.015,376.415,378.481,379.743,380.990,382.233,383.972,385.231,386.400,388.274,389.278,390.873,392.042,395.020,376.773,378.613,379.599,381.062,382.015,383.196,384.756,386.154,388.134,389.449,391.352,392.844,395.580,4.9,0.4,0.3,0.8,0.5,0.4,0.7,0.444,0.06,L-Jan. 2023,0.7,3.056,0.15,S-Feb. 2022,4.8
2,Services less rent of shelter(16),28.237,394.542,395.480,395.158,395.889,395.956,397.625,398.407,399.835,401.324,402.364,404.184,404.884,408.614,394.611,395.566,395.763,396.278,395.974,396.713,397.583,399.214,401.138,402.321,404.365,406.110,408.683,3.6,0.5,0.2,0.9,0.5,0.4,0.6,0.178,0.08,L-Sep. 2022,0.9,0.990,0.22,L-May 2023,4.2
2,Services less medical care services,57.499,359.292,361.699,363.264,364.698,366.070,367.946,369.411,370.583,372.524,373.512,375.071,376.145,378.914,359.791,361.878,363.456,364.752,365.822,367.129,368.640,370.293,372.263,373.661,375.525,377.076,379.442,5.5,0.4,0.3,0.7,0.5,0.4,0.6,0.359,0.06,L-Feb. 2023,0.6,3.014,0.16,S-Mar. 2022,5.4
1,Durables,10.301,125.749,125.825,126.227,127.406,128.059,128.392,128.029,127.556,125.849,125.259,124.570,124.061,123.752,126.310,126.214,126.565,127.324,127.576,127.335,126.969,126.587,126.145,125.688,125.340,124.879,124.304,-1.6,-0.6,-0.4,-0.2,-0.3,-0.4,-0.5,-0.047,0.10,S-Dec. 2022,-0.7,-0.195,0.24,S-Nov. 2023,-1.6
1,Nondurables,25.685,269.657,271.873,272.775,274.743,274.606,274.711,274.970,278.122,279.363,277.852,273.685,271.155,272.044,272.924,273.708,272.185,273.542,272.284,272.411,272.820,276.792,278.325,276.770,275.406,276.381,275.340,0.9,-1.5,-0.9,0.3,-0.5,0.4,-0.4,-0.098,0.07,S-Nov. 2023,-0.5,0.230,0.17,S-Nov. 2023,0.7
2,Nondurables less food,12.129,228.378,231.189,232.561,235.504,234.724,234.670,234.370,239.516,241.247,237.755,230.793,226.113,226.194,233.814,234.514,231.238,233.527,231.028,231.247,231.084,236.336,239.048,236.571,233.714,234.827,231.578,-1.0,-2.9,-2.0,0.0,-1.2,0.5,-1.4,-0.173,0.12,S-Mar. 2023,-1.4,-0.118,0.23,S-Nov. 2023,-1.7
2,Nondurables less food and beverages,11.276,225.060,228.028,229.467,232.501,231.597,231.520,231.206,236.633,238.368,234.628,227.296,222.337,222.371,230.810,231.556,228.047,230.424,227.712,227.956,227.729,233.273,236.026,233.374,230.367,231.500,228.052,-1.2,-3.1,-2.2,0.0,-1.3,0.5,-1.5,-0.174,0.12,S-Mar. 2023,-1.5,-0.137,0.24,S-Nov. 2023,-2.0
2,"Nondurables less food, beverages, and apparel",8.764,290.445,292.689,294.383,300.265,299.013,299.444,299.782,307.421,309.078,303.128,294.004,287.273,285.921,299.137,299.400,294.039,297.676,293.120,293.154,292.774,301.693,307.055,302.106,297.781,299.188,294.478,-1.6,-3.0,-2.3,-0.5,-1.4,0.5,-1.6,-0.143,0.13,S-Oct. 2023,-1.6,-0.140,0.25,S-Nov. 2023,-2.8
2,Nondurables less food and apparel,9.617,288.197,290.240,291.794,297.250,296.231,296.653,296.954,303.906,305.553,300.228,291.903,285.811,284.663,296.123,296.294,291.239,294.919,290.895,290.928,290.643,298.714,303.380,299.334,295.441,296.977,292.493,-1.2,-2.8,-2.1,-0.4,-1.3,0.5,-1.5,-0.150,0.12,S-Mar. 2023,-1.7,-0.121,0.23,S-Nov. 2023,-2.3
1,Housing,45.065,313.747,315.431,316.514,317.278,318.205,320.002,321.087,321.894,323.563,323.964,324.735,325.640,328.222,313.808,315.383,316.334,317.413,318.241,319.348,320.635,321.637,323.254,324.152,325.428,326.409,328.432,4.6,0.2,0.3,0.8,0.4,0.3,0.6,0.278,0.07,L-Jan. 2023,0.8,2.052,0.18,S-Oct. 2021,4.5
1,Education and communication(5),5.906,145.336,145.407,145.481,145.449,145.205,144.900,144.919,145.174,145.598,145.295,144.743,144.806,145.370,145.321,145.405,145.611,145.651,145.465,145.121,145.138,145.096,145.247,144.988,144.553,144.711,145.355,0.0,-0.4,0.0,0.4,-0.3,0.1,0.4,0.026,0.11,L-Jan. 2023,0.4,0.002,0.25,L-Oct. 2023,0.9
2,Education(5),2.489,287.509,287.651,288.260,288.606,288.843,289.382,290.069,292.014,294.357,294.084,293.674,294.040,294.574,287.453,287.773,289.019,289.696,290.191,290.511,291.128,291.520,292.491,292.481,292.679,293.506,294.517,2.5,-0.1,0.1,0.2,0.1,0.3,0.3,0.009,0.10,–,–,0.056,0.28,L-Oct. 2023,2.7
2,Communication(5),3.417,75.750,75.786,75.748,75.662,75.415,75.064,74.966,74.858,74.827,74.614,74.213,74.205,74.607,75.746,75.764,75.731,75.652,75.411,75.064,74.976,74.874,74.840,74.621,74.217,74.213,74.604,-1.5,-0.5,0.0,0.5,-0.5,0.0,0.5,0.018,0.17,L-Nov. 2022,1.0,-0.054,0.43,L-Oct. 2023,-0.2
3,Information and information processing(5),3.352,71.356,71.370,71.336,71.256,71.022,70.685,70.609,70.510,70.478,70.274,69.887,69.882,70.241,71.356,71.370,71.336,71.256,71.022,70.685,70.609,70.510,70.478,70.274,69.887,69.882,70.241,-1.6,-0.6,0.0,0.5,-0.6,0.0,0.5,0.017,0.17,L-Nov. 2022,1.0,-0.054,0.44,L-Oct. 2023,-0.2
3,"Information technology, hardware and services(18)",1.774,7.120,7.125,7.147,7.130,7.120,7.135,7.112,7.104,7.104,7.056,6.981,6.973,7.043,7.120,7.125,7.147,7.130,7.120,7.135,7.112,7.104,7.104,7.056,6.981,6.973,7.043,-1.1,-1.1,-0.1,1.0,-1.1,-0.1,1.0,0.018,0.31,L-Apr. 2021,1.6,-0.019,0.75,L-Oct. 2023,-1.0
1,Recreation(5),5.307,134.077,135.519,135.693,136.375,136.280,136.300,136.401,136.102,136.687,136.726,136.292,136.811,137.800,134.171,135.341,135.461,136.195,136.137,136.285,136.402,136.065,136.665,136.839,136.550,137.164,137.894,2.8,-0.3,0.4,0.7,-0.2,0.4,0.5,0.028,0.14,L-Apr. 2023,0.5,0.149,0.36,L-Oct. 2023,3.2
2,Video and audio(5),1.190,113.362,115.056,116.021,116.545,116.495,116.289,116.390,116.650,116.753,116.379,115.469,115.495,116.615,113.781,114.817,115.549,116.154,116.247,116.123,116.160,116.406,116.670,116.609,116.090,116.363,117.035,2.9,-0.8,0.0,1.0,-0.4,0.2,0.6,0.007,0.17,L-Mar. 2023,0.6,0.036,0.64,L-Oct. 2023,3.1
2,"Pets, pet products and services(5)",1.055,210.689,213.861,215.341,219.264,219.876,219.542,219.611,217.646,218.417,218.853,218.164,219.648,220.617,210.689,213.861,215.341,219.264,219.876,219.542,219.611,217.646,218.417,218.853,218.164,219.648,220.617,4.7,-0.3,0.7,0.4,-0.3,0.7,0.4,0.005,0.28,S-Nov. 2023,-0.3,0.056,0.95,S-Nov. 2023,4.3
2,Photography(5),0.077,83.747,84.664,84.322,84.137,84.267,84.310,83.885,83.933,85.769,87.476,87.842,87.336,88.366,83.935,84.616,84.266,84.267,84.452,84.766,83.837,83.617,85.442,87.278,87.645,87.570,88.553,5.5,0.4,-0.6,1.2,0.4,-0.1,1.1,0.001,0.55,L-Oct. 2023,2.1,0.004,1.52,S-Sep. 2023,3.7
1,Food and beverages,14.409,316.705,318.050,318.338,319.085,319.811,320.120,321.020,321.578,322.249,323.262,322.703,322.933,324.782,317.188,318.158,318.489,318.648,319.395,319.895,320.514,321.243,321.918,322.872,323.376,324.029,325.265,2.6,-0.2,0.1,0.6,0.2,0.2,0.4,0.055,0.07,L-Jan. 2023,0.5,0.367,0.24,S-Jun. 2021,2.4
2,Domestically produced farm food(4),6.798,312.052,312.657,312.069,312.634,312.861,312.614,314.057,314.167,314.552,315.637,313.939,313.710,315.361,312.052,312.657,312.069,312.634,312.861,312.614,314.057,314.167,314.552,315.637,313.939,313.710,315.361,1.1,-0.5,-0.1,0.5,-0.5,-0.1,0.5,0.036,0.13,L-Jul. 2023,0.5,0.075,0.23,S-Jun. 2021,0.9
1,Other services,9.830,397.606,400.518,401.293,403.162,402.996,403.139,404.540,405.504,407.114,407.271,407.515,409.266,411.301,397.715,400.394,401.235,403.289,403.303,403.442,404.859,405.350,406.585,406.940,407.428,409.388,411.396,3.4,0.1,0.4,0.5,0.1,0.5,0.5,0.048,0.08,–,–,0.326,0.21,S-Nov. 2023,3.2
1,Apparel less footwear,1.982,119.789,123.971,125.205,123.785,123.366,122.399,121.207,123.008,124.889,124.603,119.489,117.348,119.886,121.079,121.729,122.139,122.485,122.805,123.055,123.367,123.355,122.725,122.763,121.859,121.923,121.151,0.1,-4.1,-1.8,2.2,-0.7,0.1,-0.6,-0.013,0.41,S-Nov. 2023,-0.7,0.003,0.91,S-Mar. 2021,-3.2
1,Fuels and utilities,4.369,315.652,309.960,304.032,299.962,297.818,303.365,304.077,305.887,306.948,304.885,306.379,306.768,313.469,313.772,309.705,305.622,303.228,300.400,301.251,302.006,303.407,304.834,305.373,307.785,308.303,311.970,-0.7,0.5,0.1,2.2,0.8,0.2,1.2,0.052,0.26,L-Jan. 2023,1.7,-0.037,0.58,S-Oct. 2023,-1.3
2,Household energy,3.283,270.214,263.358,256.705,251.991,249.289,255.076,255.436,256.889,257.971,255.594,256.961,257.327,263.599,268.249,263.265,258.528,255.618,252.046,252.671,253.102,254.288,255.650,256.053,258.408,258.862,262.036,-2.4,0.5,0.1,2.4,0.9,0.2,1.2,0.040,0.33,L-Jan. 2023,2.0,-0.096,0.72,S-Oct. 2023,-3.2
1,Medical care,8.004,551.422,549.487,547.805,547.219,547.420,547.432,546.698,548.082,548.431,549.762,551.769,553.485,557.215,551.022,548.925,547.250,547.462,547.889,547.832,546.959,547.354,548.158,549.491,552.182,554.295,556.811,1.1,0.4,0.3,0.7,0.5,0.4,0.5,0.036,0.13,L-Nov. 2023,0.5,0.085,0.39,L-Apr. 2023,1.1
1,Transportation,15.898,257.874,259.712,261.969,267.402,268.862,270.146,270.602,274.220,272.517,270.027,267.035,263.375,262.110,263.066,264.098,262.916,266.105,265.177,265.687,265.648,270.882,271.778,269.884,269.211,269.346,267.640,1.6,-1.1,-1.4,-0.5,-0.2,0.1,-0.6,-0.102,0.08,S-Oct. 2023,-0.7,0.279,0.21,S-Nov. 2023,0.9
2,Private transportation,14.828,256.981,258.339,260.495,265.893,267.275,269.273,270.609,274.660,272.841,269.920,266.755,263.427,261.899,261.874,262.601,261.441,264.811,264.239,265.306,265.599,270.898,271.760,269.720,269.067,269.214,267.007,1.9,-1.2,-1.2,-0.6,-0.2,0.1,-0.8,-0.123,0.08,S-Oct. 2023,-0.8,0.312,0.22,S-Nov. 2023,1.4
3,New and used motor vehicles(5),6.420,125.343,125.178,126.280,128.294,129.619,130.410,130.469,129.864,127.194,126.347,126.890,125.975,124.005,126.862,126.617,126.984,128.112,129.195,128.968,128.299,127.778,127.074,126.687,127.771,127.431,125.613,-1.1,0.4,-0.7,-1.6,0.9,-0.3,-1.4,-0.092,0.05,S-EVER,–,-0.063,0.17,S-Oct. 2023,-1.7
1,Utilities and public transportation,7.630,258.227,257.578,255.430,254.346,253.643,254.447,253.149,253.166,253.337,252.910,253.803,253.458,257.042,259.279,258.362,256.675,254.755,252.806,251.564,251.199,252.416,252.795,253.470,254.777,255.535,258.090,-0.5,0.4,-0.1,1.4,0.5,0.3,1.0,0.076,0.17,L-Jan. 2023,1.2,-0.035,0.31,S-Oct. 2023,-0.5
1,Household furnishings and operations,4.506,147.352,148.826,149.230,149.650,148.667,148.702,148.453,148.295,148.700,148.558,147.190,146.600,147.673,147.313,148.351,148.754,149.323,148.526,148.472,148.520,148.419,148.537,148.472,148.020,147.573,147.633,0.2,-0.9,-0.4,0.7,-0.3,-0.3,0.0,0.002,0.19,L-Oct. 2023,0.0,0.007,0.55,S-Mar. 2018,-0.1
1,Other goods and services,2.899,521.433,526.196,528.811,533.706,536.518,537.386,537.926,540.270,543.350,546.825,547.960,546.784,551.140,522.414,525.575,527.749,532.180,535.794,536.869,537.826,540.128,543.500,546.883,549.052,549.205,552.175,5.7,0.2,-0.2,0.8,0.4,0.0,0.5,0.016,0.12,L-Oct. 2023,0.6,0.154,0.40,L-Oct. 2023,6.2
2,Personal care,2.357,265.504,267.871,269.047,272.037,273.439,273.929,273.964,275.026,276.813,277.802,277.785,277.089,279.606,266.117,267.483,268.384,271.084,272.987,273.607,273.901,274.937,276.907,277.838,278.467,278.601,280.250,5.3,0.0,-0.3,0.9,0.2,0.0,0.6,0.014,0.14,L-Sep. 2023,0.7,0.117,0.46,L-Oct. 2023,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Footnotes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(1) The 'effect' of an item category is a measure of that item's contribution to the All items price change. For example, if the Food index had an effect of 0.40, and the All items index rose 1.2 percent, then the increase in food prices contributed 0.40 / 1.2, or 33.3 percent, to that All items increase.  Said another way, had food prices been unchanged for that month, or year, the change in the All items index would have been 1.2 percent minus 0.40, or 0.8 percent.  Effects can be negative as well.  For example, if the effect of food was a negative 0.1, and the All items index rose 0.5 percent, the All items index actually would have been 0.1 percent higher (or 0.6 percent) had food prices been unchanged.  Since food prices fell while prices overall were rising, the contribution of food to the All items price change was negative (in this case, -0.1 / 0.5, or minus 20 percent).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(2) A statistic's margin of error is often expressed as its point estimate plus or minus two standard errors.  For example, if a CPI category rose 0.6 percent, and its standard error was 0.15 percent, the margin of error on this item's 1-month percent change would be 0.6 percent, plus or minus 0.3 percent.  If a 12-month percent change rose 2.6 percent, and its standard error was 0.25 percent, the margin of error on this item's 12-month percent change would be 2.6 percent, plus or minus 0.5 percent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(3) If the current seasonally adjusted 1-month percent change is greater than the previous published 1-month percent change, then this column identifies the closest prior month with a 1-month percent change as (L)arge as or (L)arger than the current 1-month change.  If the current 1-month percent change is smaller than the previous published 1-month percent change, the most recent month with a change as (S)mall or (S)maller than the current month change is identified.  If the current and previous published 1-month percent changes are equal, a dash will appear.  Standard numerical comparisons are used.  For example, 0.8% is greater than 0.6%, -0.4% is less than -0.2%, and -0.2% is less than 0.0%.  Note that a (L)arger change can be a smaller decline, for example, a -0.2% change is larger than a -0.4% change, but still represents a decline in the price index.  Likewise, (S)maller changes can be increases, for example, a 0.6% change is smaller than 0.8%, but still represents an increase in the price index.  In this context, a -0.2% change is considered to be smaller than a 0.0% change.  The same comparison is done for the 12-month percent change.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(4) Not seasonally adjusted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(5) Indexes on a December 1997=100 base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(6) Special indexes based on a substantially smaller sample.  These series do not contribute to the all items index aggregation and therefore do not have a relative importance or effect.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(7) Indexes on a December 2007=100 base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(8) Indexes on a December 2005=100 base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(9) Indexes on a December 1986=100 base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(10) Indexes on a December 1993=100 base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(11) Indexes on a December 2009=100 base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(12) Indexes on a December 1990=100 base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(13) Indexes on a December 1983=100 base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(14) Indexes on a December 2001=100 base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(15) Indexes on a December 2019=100 base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(16) Indexes on a December 1982=100 base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(17) Indexes on a December 1996=100 base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(18) Indexes on a December 1988=100 base.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
